"","PSU","DROP_CD","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","BFISH","OFFICIAL_DEPTH_M","LENGTH_CM","Island"
"438","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,60.11843333,"Maui Nui"
"439","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,53.6002,"Maui Nui"
"440","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,54.90476667,"Maui Nui"
"441","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,47.94243333,"Maui Nui"
"442","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,52.93733333,"Maui Nui"
"443","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,60.71423333,"Maui Nui"
"444","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,65.9898,"Maui Nui"
"445","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,50.39243333,"Maui Nui"
"446","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,52.5135,"Maui Nui"
"447","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,49.7132,"Maui Nui"
"448","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,53.43013333,"Maui Nui"
"449","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,61.63926667,"Maui Nui"
"450","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,56.91256667,"Maui Nui"
"451","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,55.19053333,"Maui Nui"
"452","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,55.12906667,"Maui Nui"
"453","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,56.7658,"Maui Nui"
"454","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,43.15733333,"Maui Nui"
"455","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,56.6046,"Maui Nui"
"456","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,50.2698,"Maui Nui"
"457","32421","20190921_231549","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",151.39,54.98323333,"Maui Nui"
"458","32423","20190921_214931","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",154.565,35.6129,"Maui Nui"
"459","32423","20190921_214931","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",154.565,40.46953333,"Maui Nui"
"460","32423","20190921_214931","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",154.565,48.44003333,"Maui Nui"
"461","32423","20190921_214931","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",154.565,40.3399,"Maui Nui"
"462","32423","20190921_214931","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",154.565,38.95986667,"Maui Nui"
"463","32423","20190921_214931","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",154.565,34.77836667,"Maui Nui"
"464","32428","20190921_194241","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",202.155,59.63593333,"Maui Nui"
"465","32586","20171023_194153","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",148,59.6605,"Maui Nui"
"466","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,40.13776667,"Maui Nui"
"467","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,42.19676667,"Maui Nui"
"468","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,43.72893333,"Maui Nui"
"469","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,46.0034,"Maui Nui"
"470","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,44.6379,"Maui Nui"
"471","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,42.74073333,"Maui Nui"
"472","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,64.1867,"Maui Nui"
"473","32592","20190921_201400","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",130.125,60.2348,"Maui Nui"
"474","3278","20190924_204713","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",159.905,25.97416667,"Big Island"
"475","3278","20190924_204713","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",159.905,24.6227,"Big Island"
"476","3278","20190924_204713","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",159.905,25.3573,"Big Island"
"477","3278","20190924_204713","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",159.905,26.31296667,"Big Island"
"478","3279","20181019_213426","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",152,29.50873333,"Big Island"
"479","3279","20181019_213426","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",152,21.06443333,"Big Island"
"480","3279","20181019_213426","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",152,33.50896667,"Big Island"
"481","33107","20191121_204617","PRZO","Pristipomoides zonatus","Gindai","BFISH_2019_F",193.44,23.66313333,"Oahu"
"482","33107","20191121_204617","PRZO","Pristipomoides zonatus","Gindai","BFISH_2019_F",193.44,36.21453333,"Oahu"
"483","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,24.5468,"Oahu"
"484","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,22.95206667,"Oahu"
"485","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,24.3219,"Oahu"
"486","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,22.64563333,"Oahu"
"487","33107","20191121_204617","APRU","Aphareus rutilans","Lehi","BFISH_2019_F",193.44,66.96173333,"Oahu"
"488","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,23.48396667,"Oahu"
"489","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,20.32296667,"Oahu"
"490","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,22.86773333,"Oahu"
"491","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,23.39533333,"Oahu"
"492","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,22.3075,"Oahu"
"493","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,23.06056667,"Oahu"
"494","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,23.4688,"Oahu"
"495","33107","20191121_204617","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2019_F",193.44,22.77953333,"Oahu"
"496","33107","20191121_205531","APRU","Aphareus rutilans","Lehi","BFISH_2019_F",120.315,75.75243333,"Oahu"
"497","33107","20191121_205531","APRU","Aphareus rutilans","Lehi","BFISH_2019_F",120.315,71.1019,"Oahu"
"498","33118","20171117_204515","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",153,49.724,"Oahu"
"499","33118","20171117_204515","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",153,50.35378,"Oahu"
"500","33118","20171117_204515","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",153,45.24414,"Oahu"
"501","33118","20171117_203429","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",187,55.94664,"Oahu"
"502","3336","20171029_200438","APRU","Aphareus rutilans","Lehi","BFISH_2017_F",168,46.59306667,"Big Island"
"503","3336","20171029_200438","APRU","Aphareus rutilans","Lehi","BFISH_2017_F",168,41.46066667,"Big Island"
"504","3336","20171029_200438","APRU","Aphareus rutilans","Lehi","BFISH_2017_F",168,44.8475,"Big Island"
"505","3336","20171029_200438","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",168,45.14433333,"Big Island"
"506","3336","20171029_200438","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",168,49.15263333,"Big Island"
"507","3336","20171029_200438","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",168,51.2729,"Big Island"
"508","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,31.2161,"Big Island"
"509","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,32.25,"Big Island"
"510","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,32.96193333,"Big Island"
"511","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,34.75153333,"Big Island"
"512","3336","20171029_200438","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",168,47.31553333,"Big Island"
"513","3336","20171029_200438","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",168,43.52316667,"Big Island"
"514","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,31.6755,"Big Island"
"515","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,30.84933333,"Big Island"
"516","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,31.12176667,"Big Island"
"517","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,32.03983333,"Big Island"
"518","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,30.12843333,"Big Island"
"519","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,32.26906667,"Big Island"
"520","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,30.81806667,"Big Island"
"521","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,34.57273333,"Big Island"
"522","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,31.0404,"Big Island"
"523","3336","20171029_200438","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",168,29.93203333,"Big Island"
"524","33384","20191125_190341","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",126.815,55.43263333,"Oahu"
"525","33670","20191125_180439","APRU","Aphareus rutilans","Lehi","BFISH_2019_F",88.69,76.00803333,"Oahu"
"526","33670","20191125_180439","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.69,65.36546667,"Oahu"
"527","33670","20191125_180439","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.69,64.02486667,"Oahu"
"528","33673","20181127_222840","ETCA","Etelis carbunculus","Ehu","BFISH_2018_F",253,39.72823333,"Oahu"
"529","33673","20181127_222840","ETCA","Etelis carbunculus","Ehu","BFISH_2018_F",253,40.29813333,"Oahu"
"530","33673","20181127_222840","ETCA","Etelis carbunculus","Ehu","BFISH_2018_F",253,40.5635,"Oahu"
"531","33673","20181127_222840","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",253,21.98396667,"Oahu"
"532","33673","20181127_222840","ETCA","Etelis carbunculus","Ehu","BFISH_2018_F",253,31.85453333,"Oahu"
"533","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,15.30176667,"Big Island"
"534","3389","20171029_181746","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",124,19.7748,"Big Island"
"535","3389","20171029_181746","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",124,34.9937,"Big Island"
"536","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,18.58683333,"Big Island"
"537","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,22.61336667,"Big Island"
"538","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,18.5412,"Big Island"
"539","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,19.68546667,"Big Island"
"540","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,36.02723333,"Big Island"
"541","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,21.29423333,"Big Island"
"542","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,19.64316667,"Big Island"
"543","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,17.3841,"Big Island"
"544","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,24.38413333,"Big Island"
"545","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,16.5833,"Big Island"
"546","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,26.53726667,"Big Island"
"547","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,23.0359,"Big Island"
"548","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,21.26973333,"Big Island"
"549","3389","20171029_180656","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",110,24.89466667,"Big Island"
"550","3390","20171029_185729","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",120,21.18235,"Big Island"
"551","3390","20171029_185729","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",120,31.5041,"Big Island"
"552","3390","20171029_185729","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",120,19.5544,"Big Island"
"553","3451","20190924_223322","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",146.015,43.03683333,"Big Island"
"554","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,51.40406667,"Oahu"
"555","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,45.25713333,"Oahu"
"556","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,49.20873333,"Oahu"
"557","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,63.60183333,"Oahu"
"558","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,43.595,"Oahu"
"559","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,42.29983333,"Oahu"
"560","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,41.2529,"Oahu"
"561","34793","20181127_180608","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",126,48.4343,"Oahu"
"562","35427","20181127_011756","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",192,51.60186667,"Oahu"
"563","35427","20181127_011756","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",192,49.73503333,"Oahu"
"564","35427","20181127_011756","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",192,52.8479,"Oahu"
"565","35427","20181127_011756","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",192,51.8254,"Oahu"
"566","35427","20181127_011756","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",192,53.39723333,"Oahu"
"567","35427","20181127_011756","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",192,56.3316,"Oahu"
"568","35427","20181127_012354","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",210,55.16443333,"Oahu"
"569","35621","20171114_191426","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",188,37.89974,"Oahu"
"570","35621","20171114_192637","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",139,36.11766,"Oahu"
"571","35621","20171114_192637","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",139,35.27724,"Oahu"
"572","35621","20171114_191426","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",188,38.0597,"Oahu"
"573","35621","20171114_192637","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",139,36.12018,"Oahu"
"574","35621","20171114_192637","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",139,36.84094,"Oahu"
"575","35621","20171114_192637","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",139,33.41094,"Oahu"
"576","35621","20171114_192637","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",139,38.295725,"Oahu"
"577","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.92643333,"Oahu"
"578","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,13.42723333,"Oahu"
"579","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,14.48236667,"Oahu"
"580","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.9138,"Oahu"
"581","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.14393333,"Oahu"
"582","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.66516667,"Oahu"
"583","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,14.33443333,"Oahu"
"584","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.02726667,"Oahu"
"585","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.34343333,"Oahu"
"586","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,12.8442,"Oahu"
"587","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,12.2946,"Oahu"
"588","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,12.74963333,"Oahu"
"589","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,13.28593333,"Oahu"
"590","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,14.35286667,"Oahu"
"591","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,14.0852,"Oahu"
"592","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,11.62606667,"Oahu"
"593","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,12.39306667,"Oahu"
"594","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,13.99533333,"Oahu"
"595","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,10.56376667,"Oahu"
"596","35943","20191126_015626","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",107.44,12.88603333,"Oahu"
"597","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,11.6536,"Oahu"
"598","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,12.42306667,"Oahu"
"599","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,13.3288,"Oahu"
"600","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,12.2132,"Oahu"
"601","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,12.6126,"Oahu"
"602","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,11.1212,"Oahu"
"603","35943","20191126_020320","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",118.44,12.3908,"Oahu"
"604","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,13.89705,"Oahu"
"605","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,12.7284,"Oahu"
"606","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,10.30546667,"Oahu"
"607","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,10.85693333,"Oahu"
"608","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,13.08143333,"Oahu"
"609","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,9.8713,"Oahu"
"610","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,10.83543333,"Oahu"
"611","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,10.75673333,"Oahu"
"612","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,9.555833333,"Oahu"
"613","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,12.10393333,"Oahu"
"614","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,12.00716667,"Oahu"
"615","36026","20191126_012043","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",101.19,11.51023333,"Oahu"
"616","36027","20161018_182757","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",184.405,17.1636,"Oahu"
"617","36027","20161018_182757","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",184.405,13.5017,"Oahu"
"618","36121","20181125_001521","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",95,67.81963333,"Oahu"
"619","36184","20191125_233715","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.19,10.14093333,"Oahu"
"620","36184","20191125_233715","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.19,12.33893333,"Oahu"
"621","36184","20191125_233715","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.19,10.8766,"Oahu"
"622","36184","20191125_233715","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.19,10.4001,"Oahu"
"623","36184","20191125_233715","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.19,9.7394,"Oahu"
"624","36184","20191125_233715","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",88.19,11.1423,"Oahu"
"625","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.15,"Oahu"
"626","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,7.887366667,"Oahu"
"627","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,7.8264,"Oahu"
"628","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,7.3526,"Oahu"
"629","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,8.486433333,"Oahu"
"630","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,5.399733333,"Oahu"
"631","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,7.528766667,"Oahu"
"632","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.515733333,"Oahu"
"633","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.908366667,"Oahu"
"634","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.2458,"Oahu"
"635","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.11235,"Oahu"
"636","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.81725,"Oahu"
"637","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,11.245,"Oahu"
"638","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.3709,"Oahu"
"639","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,9.550366667,"Oahu"
"640","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,6.946966667,"Oahu"
"641","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,10.7217,"Oahu"
"642","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,5.7251,"Oahu"
"643","36184","20191125_234152","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2019_F",79.815,10.75306667,"Oahu"
"644","369","20171028_212448","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",210,32.632,"Big Island"
"645","369","20171028_212448","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",210,32.66274,"Big Island"
"646","369","20171028_212448","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",210,33.07198,"Big Island"
"647","369","20171028_212448","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",210,29.8713,"Big Island"
"648","369","20171028_213524","ETCA","Etelis carbunculus","Ehu","BFISH_2017_F",237,38.32708,"Big Island"
"649","369","20171028_213524","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",237,37.3602,"Big Island"
"650","369","20171028_212448","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",210,33.81336,"Big Island"
"651","369","20171028_213524","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",237,35.56636,"Big Island"
"652","369","20171028_213524","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",237,34.64246,"Big Island"
"653","369","20171028_213524","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2017_F",237,34.05802,"Big Island"
"654","36963","20181126_200956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",209,14.48316667,"Oahu"
"655","36963","20181126_200956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",209,13.44296667,"Oahu"
"656","36963","20181126_200956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",209,12.94653333,"Oahu"
