"","PSU","SAMPLE_ID","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","LENGTH_CM","WEIGHT_LB","BFISH","SAMPLE_MEAN_DEPTH_M","Island"
"1043","2095","201709101152MIAB","PRSI","Pristipomoides sieboldii","Kalekale",35,NA,"BFISH_2017_F",229,"Big Island"
"1044","2095","201709101152MIAB","PRSI","Pristipomoides sieboldii","Kalekale",33,NA,"BFISH_2017_F",229,"Big Island"
"1045","21015","201810070904JOMO","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",183,"Maui Nui"
"1046","21092","201910081404EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",158.1912,"Maui Nui"
"1047","2114","201709101030MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",104,"Big Island"
"1048","2114","201709101030MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",104,"Big Island"
"1049","21285","201708271358ROMO","LUKA","Lutjanus kasmira","Bluestripe snapper",21,NA,"BFISH_2017_F",86,"Maui Nui"
"1050","21285","201708271358ROMO","CAOR","Carangoides orthogrammus","Island trevally",37,NA,"BFISH_2017_F",86,"Maui Nui"
"1051","21285","201708271358ROMO","CAOR","Carangoides orthogrammus","Island trevally",41,NA,"BFISH_2017_F",86,"Maui Nui"
"1052","21285","201708271358ROMO","CAOR","Carangoides orthogrammus","Island trevally",44,NA,"BFISH_2017_F",86,"Maui Nui"
"1053","21285","201708271358ROMO","CAOR","Carangoides orthogrammus","Island trevally",40,NA,"BFISH_2017_F",86,"Maui Nui"
"1054","21290","201809020653ROMO","POBE","Polymixia berndti","Beardfish",15.5,NA,"BFISH_2018_F",375,"Maui Nui"
"1055","2132","201911111230MIAB","PRFI","Pristipomoides filamentosus","PAKA",NA,0,"BFISH_2019_F",143.7894,"Big Island"
"1056","2132","201911111230MIAB","PRSI","Pristipomoides sieboldii","KALE KALE",34,1.529182085,"BFISH_2019_F",143.7894,"Big Island"
"1057","21370","201809030902LANA","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",225,"Maui Nui"
"1058","21379","201809031003LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",194,"Maui Nui"
"1059","2142","201709161622NAAB","SEDU","Seriola dumerili","Greater amberjack",39,NA,"BFISH_2017_F",93,"Big Island"
"1060","2142","201709161622NAAB","EUAF","Euthynnus affinis","Kawakawa",42,NA,"BFISH_2017_F",93,"Big Island"
"1061","2142","201709161622NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",93,"Big Island"
"1062","21465","201808171130LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",316,"Maui Nui"
"1063","2155","201602281518NAAB","SEDU","Seriola dumerili","Greater amberjack",42,NA,"BFISH_2016_S",111,"Big Island"
"1064","2155","201602281518NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_S",111,"Big Island"
"1065","21596","201809021756LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",123,"Maui Nui"
"1066","21605","201709061601MIAB","ETCA","Etelis carbunculus","Ehu",41,NA,"BFISH_2017_F",222,"Maui Nui"
"1067","21605","201709061601MIAB","SQMI","Squalus mitsukurii","Green eye shark",73,NA,"BFISH_2017_F",222,"Maui Nui"
"1068","21783","201610040942JOMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",165,"Maui Nui"
"1069","21783","201610040942JOMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",165,"Maui Nui"
"1070","22030","201809020805ROMO","ETCA","Etelis carbunculus","Ehu",24,NA,"BFISH_2018_F",323,"Maui Nui"
"1071","22030","201610041120JOMO","PRSI","Pristipomoides sieboldii","Kalekale",39,NA,"BFISH_2016_F",235,"Maui Nui"
"1072","22030","201610041120JOMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",235,"Maui Nui"
"1073","22030","201809020805ROMO","ETCA","Etelis carbunculus","Ehu",29.5,NA,"BFISH_2018_F",323,"Maui Nui"
"1074","22030","201610041120JOMO","ETCA","Etelis carbunculus","Ehu",36,NA,"BFISH_2016_F",235,"Maui Nui"
"1075","22030","201809020805ROMO","ETCA","Etelis carbunculus","Ehu",30,NA,"BFISH_2018_F",323,"Maui Nui"
"1076","22049","201810041425EDEB","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",266,"Maui Nui"
"1077","22049","201810041425EDEB","POMA","Pontinus macrocephalus","Hogo",54.5,NA,"BFISH_2018_F",266,"Maui Nui"
"1078","22049","201810041425EDEB","POMA","Pontinus macrocephalus","Hogo",40.5,NA,"BFISH_2018_F",266,"Maui Nui"
"1079","22049","201810041425EDEB","ETCA","Etelis carbunculus","Ehu",33.7,NA,"BFISH_2018_F",266,"Maui Nui"
"1080","22049","201810041425EDEB","POMA","Pontinus macrocephalus","Hogo",47.5,NA,"BFISH_2018_F",266,"Maui Nui"
"1081","22083","201610041034LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",139,"Maui Nui"
"1082","22083","201610041034LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",139,"Maui Nui"
"1083","22090","201809021712LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",76,"Maui Nui"
"1084","22091","201809021629LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",77,"Maui Nui"
"1085","22275","201909251401ROMO","SQSP","Squalus sp.","Green Eye Shark",42,0,"BFISH_2019_F",253.746,"Maui Nui"
"1086","22280","201610041231JOMO","ETCA","Etelis carbunculus","Ehu",34,NA,"BFISH_2016_F",176,"Maui Nui"
"1087","22280","201610041231JOMO","ETCA","Etelis carbunculus","Ehu",37,NA,"BFISH_2016_F",176,"Maui Nui"
"1088","22280","201610041231JOMO","PRSI","Pristipomoides sieboldii","Kalekale",38.5,NA,"BFISH_2016_F",176,"Maui Nui"
"1089","22298","201810041518EDEB","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",285,"Maui Nui"
"1090","22298","201810041518EDEB","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",285,"Maui Nui"
"1091","22343","201809030712LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",214,"Maui Nui"
"1092","22344","201809030802LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",235,"Maui Nui"
"1093","22425","201910041639LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",79.5528,"Maui Nui"
"1094","22438","201910041107LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",140.8176,"Maui Nui"
"1095","22450","201808171218LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",366,"Maui Nui"
"1096","22529","201909251245ROMO","ETCA","Etelis carbunculus","EHU",44,3.213907254,"BFISH_2019_F",290.7792,"Maui Nui"
"1097","22529","201909251245ROMO","SQSP","Squalus sp.","Green Eye Shark",62,0,"BFISH_2019_F",290.7792,"Maui Nui"
"1098","22529","201909251245ROMO","SQSP","Squalus sp.","Green Eye Shark",66,0,"BFISH_2019_F",290.7792,"Maui Nui"
"1099","22529","201909251245ROMO","ETCA","Etelis carbunculus","EHU",42,2.791887367,"BFISH_2019_F",290.7792,"Maui Nui"
"1100","22529","201909251245ROMO","SQSP","Squalus sp.","Green Eye Shark",70,0,"BFISH_2019_F",290.7792,"Maui Nui"
"1101","22544","201810050722EDEB","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",302,"Maui Nui"
"1102","22591","201809030622LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",194,"Maui Nui"
"1103","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",34,NA,"BFISH_2016_S",134,"Big Island"
"1104","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",36,NA,"BFISH_2016_S",134,"Big Island"
"1105","226","201602200630MIAB","SEDU","Seriola dumerili","Greater amberjack",83,NA,"BFISH_2016_S",134,"Big Island"
"1106","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",28,NA,"BFISH_2016_S",134,"Big Island"
"1107","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",28,NA,"BFISH_2016_S",134,"Big Island"
"1108","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",32,NA,"BFISH_2016_S",134,"Big Island"
"1109","226","201602200630MIAB","CAIG","Caranx ignobilis","Giant trevally",62,NA,"BFISH_2016_S",134,"Big Island"
"1110","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",34,NA,"BFISH_2016_S",134,"Big Island"
"1111","226","201602200630MIAB","PRSI","Pristipomoides sieboldii","Kalekale",30,NA,"BFISH_2016_S",134,"Big Island"
"1112","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",31,NA,"BFISH_2016_S",134,"Big Island"
"1113","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",30,NA,"BFISH_2016_S",134,"Big Island"
"1114","226","201602200630MIAB","ETCA","Etelis carbunculus","Ehu",37,NA,"BFISH_2016_S",134,"Big Island"
"1115","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",41,NA,"BFISH_2016_S",134,"Big Island"
"1116","226","201602200630MIAB","SEDU","Seriola dumerili","Greater amberjack",74,NA,"BFISH_2016_S",134,"Big Island"
"1117","226","201602200630MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",31,NA,"BFISH_2016_S",134,"Big Island"
"1118","22633","201808171644LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",90,"Maui Nui"
"1119","22789","201710230703EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",300,"Maui Nui"
"1120","22789","201710230703EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",300,"Maui Nui"
"1121","22828","201810041640EDEB","MUPF","Mulloidichthys pfluegeri","Weke Ula",28,NA,"BFISH_2018_F",90,"Maui Nui"
"1122","22829","201709060559MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",35,NA,"BFISH_2017_F",145,"Maui Nui"
"1123","22829","201709060559MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",34,NA,"BFISH_2017_F",145,"Maui Nui"
"1124","22829","201709060559MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",33,NA,"BFISH_2017_F",145,"Maui Nui"
"1125","22829","201709060559MIAB","PRSI","Pristipomoides sieboldii","Kalekale",40,NA,"BFISH_2017_F",145,"Maui Nui"
"1126","22829","201709060559MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",36,NA,"BFISH_2017_F",145,"Maui Nui"
"1127","22829","201810041725EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",119,"Maui Nui"
"1128","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",60,NA,"BFISH_2016_S",75,"Big Island"
"1129","2286","201602281341NAAB","SUFR","Sufflamea fraenatum","Bridled Triggerfish",NA,NA,"BFISH_2016_S",75,"Big Island"
"1130","2286","201602281341NAAB","MUPF","Mulloidichthys pfluegeri","Orange goatfish",42,NA,"BFISH_2016_S",75,"Big Island"
"1131","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",52,NA,"BFISH_2016_S",75,"Big Island"
"1132","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",57,NA,"BFISH_2016_S",75,"Big Island"
"1133","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",42,NA,"BFISH_2016_S",75,"Big Island"
"1134","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",47,NA,"BFISH_2016_S",75,"Big Island"
"1135","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",51,NA,"BFISH_2016_S",75,"Big Island"
"1136","2286","201602281341NAAB","APVI","Aprion virescens","Green jobfish",48,NA,"BFISH_2016_S",75,"Big Island"
"1137","22949","201910041009LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",355.2444,"Maui Nui"
"1138","23054","201610041324LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",292,"Maui Nui"
"1139","23054","201610041324LANA","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",292,"Maui Nui"
"1140","23096","201610040929LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",178,"Maui Nui"
"1141","23096","201610040929LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",178,"Maui Nui"
"1142","23156","201610061327LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",112,"Maui Nui"
"1143","23156","201610061327LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",112,"Maui Nui"
"1144","23157","201909210903LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",107.8992,"Maui Nui"
"1145","23271","201610041513JOMO","PRFI","Pristipomoides filamentosus","Opakapaka",32,NA,"BFISH_2016_F",100,"Maui Nui"
"1146","23271","201610041513JOMO","PRFI","Pristipomoides filamentosus","Opakapaka",35,NA,"BFISH_2016_F",100,"Maui Nui"
"1147","23271","201610041513JOMO","PRFI","Pristipomoides filamentosus","Opakapaka",30.5,NA,"BFISH_2016_F",100,"Maui Nui"
"1148","23287","201610051050ROMO","ETCA","Etelis carbunculus","Ehu",47,NA,"BFISH_2016_F",286,"Maui Nui"
"1149","23287","201610051050ROMO","PUFF","Tetraodontid sp.","Puffer sp.",30,NA,"BFISH_2016_F",286,"Maui Nui"
"1150","23287","201610051050ROMO","ETCA","Etelis carbunculus","Ehu",27.2,NA,"BFISH_2016_F",286,"Maui Nui"
"1151","23287","201610051050ROMO","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",286,"Maui Nui"
"1152","23287","201610051050ROMO","ETCA","Etelis carbunculus","Ehu",39.5,NA,"BFISH_2016_F",286,"Maui Nui"
"1153","23287","201610051050ROMO","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",286,"Maui Nui"
"1154","23287","201610051050ROMO","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",286,"Maui Nui"
"1155","23287","201610051050ROMO","ETCA","Etelis carbunculus","Ehu",37,NA,"BFISH_2016_F",286,"Maui Nui"
"1156","23287","201610051050ROMO","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",286,"Maui Nui"
"1157","23294","201610051255ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",176,"Maui Nui"
"1158","23294","201610051255ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",176,"Maui Nui"
"1159","23304","201810050815EDEB","SQSP","Squalus sp.","Green eye shark",NA,NA,"BFISH_2018_F",317,"Maui Nui"
"1160","23318","201610041232LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",181,"Maui Nui"
"1161","23318","201610041232LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",181,"Maui Nui"
"1162","23369","201809021252LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",225,"Maui Nui"
"1163","23412","201909210947LANA","PRFI","Pristipomoides filamentosus","Opakapaka",39,2.321511599,"BFISH_2019_F",118.872,"Maui Nui"
"1164","23412","201909210947LANA","PRFI","Pristipomoides filamentosus","Opakapaka",43,3.089792583,"BFISH_2019_F",118.872,"Maui Nui"
"1165","23412","201909210947LANA","PRFI","Pristipomoides filamentosus","Opakapaka",40.5,2.59275808,"BFISH_2019_F",118.872,"Maui Nui"
"1166","23412","201909210947LANA","PRFI","Pristipomoides filamentosus","Opakapaka",40.5,2.59275808,"BFISH_2019_F",118.872,"Maui Nui"
"1167","23414","201808171541LANA","CAAM","Carcharhinus amblyrhynchos","Grey Reef Shark",NA,NA,"BFISH_2018_F",116,"Maui Nui"
"1168","23446","201708300939LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",155,"Maui Nui"
"1169","23446","201708300939LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",155,"Maui Nui"
"1170","2345","201709100900MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",269,"Big Island"
"1171","2345","201709100900MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",269,"Big Island"
"1172","23536","201909251532ROMO","SQSP","Squalus sp.","Green Eye Shark",66,0,"BFISH_2019_F",252.603,"Maui Nui"
"1173","23540","201909251145ROMO","SQSP","Squalus sp.","Green Eye Shark",58,0,"BFISH_2019_F",265.176,"Maui Nui"
"1174","23540","201909251145ROMO","SQSP","Squalus sp.","Green Eye Shark",58,0,"BFISH_2019_F",265.176,"Maui Nui"
"1175","23613","201909250802LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",250.0884,"Maui Nui"
"1176","23614","201709060823MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",244,"Maui Nui"
"1177","23614","201709060823MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",244,"Maui Nui"
"1178","23729","201910071355ROMO","SEDU","Seriola dumerili","KAHALA",75,0,"BFISH_2019_F",236.8296,"Maui Nui"
"1179","23799","201909251628ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",239.5728,"Maui Nui"
"1180","23815","201809020918ROMO","SQSP","Squalus sp.","Green eye shark",71,NA,"BFISH_2018_F",292,"Maui Nui"
"1181","23815","201809020918ROMO","SQSP","Squalus sp.","Green eye shark",69,NA,"BFISH_2018_F",292,"Maui Nui"
"1182","23815","201809020918ROMO","SQSP","Squalus sp.","Green eye shark",69,NA,"BFISH_2018_F",292,"Maui Nui"
"1183","23815","201809020918ROMO","SQSP","Squalus sp.","Green eye shark",70,NA,"BFISH_2018_F",292,"Maui Nui"
"1184","23815","201809020918ROMO","SQSP","Squalus sp.","Green eye shark",66,NA,"BFISH_2018_F",292,"Maui Nui"
"1185","23873","201709060718MIAB","ETCA","Etelis carbunculus","Ehu",25,NA,"BFISH_2017_F",246,"Maui Nui"
"1186","23873","201709060718MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",246,"Maui Nui"
"1187","23901","201610040826LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",185,"Maui Nui"
"1188","23901","201610040826LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",185,"Maui Nui"
"1189","23977","201910041254LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",214.4268,"Maui Nui"
"1190","24","201809041750MIAB","PRSI","Pristipomoides sieboldii","Kalekale",37,NA,"BFISH_2018_F",143,"Big Island"
"1191","24","201809041750MIAB","PRSI","Pristipomoides sieboldii","Kalekale",39,NA,"BFISH_2018_F",143,"Big Island"
"1192","24","201809041750MIAB","PRSI","Pristipomoides sieboldii","Kalekale",37,NA,"BFISH_2018_F",143,"Big Island"
"1193","24057","201610041400JOMO","PRSI","Pristipomoides sieboldii","Kalekale",36.5,NA,"BFISH_2016_F",143,"Maui Nui"
"1194","24057","201610041400JOMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",143,"Maui Nui"
"1195","24077","201610051402ROMO","ETCA","Etelis carbunculus","Ehu",44.5,NA,"BFISH_2016_F",266,"Maui Nui"
"1196","24077","201610051402ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",266,"Maui Nui"
"1197","24081","201610051508ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",223,"Maui Nui"
"1198","24081","201610051508ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",223,"Maui Nui"
"1199","24087","201710221530EDEB","ETCA","Etelis carbunculus","Ehu",33,NA,"BFISH_2017_F",263,"Maui Nui"
"1200","24087","201710221530EDEB","ETCA","Etelis carbunculus","Ehu",26.5,NA,"BFISH_2017_F",263,"Maui Nui"
"1201","24087","201710221530EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",263,"Maui Nui"
"1202","24087","201710221530EDEB","ETCA","Etelis carbunculus","Ehu",39,NA,"BFISH_2017_F",263,"Maui Nui"
"1203","24096","201910081217EDEB","ETCO","Etelis coruscans","Onaga",30,1.175416732,"BFISH_2019_F",295.656,"Maui Nui"
"1204","24096","201910081217EDEB","ETCO","Etelis coruscans","Onaga",59,7.166946818,"BFISH_2019_F",295.656,"Maui Nui"
"1205","24096","201910081217EDEB","ETCA","Etelis carbunculus","EHU",28,0.818551,"BFISH_2019_F",295.656,"Maui Nui"
"1206","24096","201910081217EDEB","SQSP","Squalus sp.","Green Eye Shark",50,0,"BFISH_2019_F",295.656,"Maui Nui"
"1207","24096","201910081217EDEB","ETCO","Etelis coruscans","Onaga",73,12.66218807,"BFISH_2019_F",295.656,"Maui Nui"
"1208","24096","201910081217EDEB","ETCA","Etelis carbunculus","EHU",39,2.231038381,"BFISH_2019_F",295.656,"Maui Nui"
"1209","24096","201910081217EDEB","ETCA","Etelis carbunculus","EHU",34,1.472993206,"BFISH_2019_F",295.656,"Maui Nui"
"1210","24096","201910081217EDEB","ETCA","Etelis carbunculus","EHU",35,1.608034799,"BFISH_2019_F",295.656,"Maui Nui"
"1211","24098","201610041418LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",307,"Maui Nui"
"1212","24098","201610041418LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",307,"Maui Nui"
"1213","24154","201709061432MIAB","ETCO","Etelis coruscans","Onaga",42,NA,"BFISH_2017_F",226,"Maui Nui"
"1214","24154","201709061432MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",226,"Maui Nui"
"1215","24154","201709061432MIAB","ETCO","Etelis coruscans","Onaga",47,NA,"BFISH_2017_F",226,"Maui Nui"
"1216","24235","201708301109LANA","PRFI","Pristipomoides filamentosus","Opakapaka",63,NA,"BFISH_2017_F",157,"Maui Nui"
"1217","24235","201708301109LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",157,"Maui Nui"
"1218","2432","201609170827NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",301,"Big Island"
"1219","2432","201609170827NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",301,"Big Island"
"1220","24370","201710230756EDEB","POMA","Pontinus macrocephalus","Large-headed scorpionfish",31,NA,"BFISH_2017_F",325,"Maui Nui"
"1221","24370","201710230756EDEB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",325,"Maui Nui"
"1222","24470","201909211220LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",112.9284,"Maui Nui"
"1223","24478","201610061229LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",150,"Maui Nui"
"1224","24478","201610061229LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",150,"Maui Nui"
"1225","24531","201910041200LANA","SQSP","Squalus sp.","Green Eye Shark",NA,NA,"BFISH_2019_F",329.184,"Maui Nui"
"1226","24531","201910041200LANA","SQSP","Squalus sp.","Green Eye Shark",NA,NA,"BFISH_2019_F",329.184,"Maui Nui"
"1227","24531","201910041200LANA","SQSP","Squalus sp.","Green Eye Shark",NA,NA,"BFISH_2019_F",329.184,"Maui Nui"
"1228","24620","201909251020ROMO","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",195.6816,"Maui Nui"
"1229","24626","201809021031ROMO","SQSP","Squalus sp.","Green eye shark",73,NA,"BFISH_2018_F",294,"Maui Nui"
"1230","24626","201809021031ROMO","SQSP","Squalus sp.","Green eye shark",53,NA,"BFISH_2018_F",294,"Maui Nui"
"1231","24626","201809021031ROMO","SQSP","Squalus sp.","Green eye shark",52,NA,"BFISH_2018_F",294,"Maui Nui"
"1232","24631","201609131429ROMO","PRSI","Pristipomoides sieboldii","Kalekale",36,NA,"BFISH_2016_F",179,"Maui Nui"
"1233","24631","201609131429ROMO","PRSI","Pristipomoides sieboldii","Kalekale",41.8,NA,"BFISH_2016_F",179,"Maui Nui"
"1234","24712","201809021346LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",232,"Maui Nui"
"1235","24754","201909211138LANA","PRFI","Pristipomoides filamentosus","Opakapaka",28,0.879857629,"BFISH_2019_F",127.1016,"Maui Nui"
"1236","24988","201709061133MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",219,"Maui Nui"
"1237","24988","201709061133MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",219,"Maui Nui"
"1238","24994","201809021439LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",227,"Maui Nui"
"1239","2502","201909221140NAAB","ETCA","Etelis carbunculus","EHU",29,0.910252504,"BFISH_2019_F",172.8216,"Big Island"
"1240","2502","201909221140NAAB","SEDU","Seriola dumerili","KAHALA",54,0,"BFISH_2019_F",172.8216,"Big Island"
